amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type,management_group,payment_type,water_quality_2,quantity_group,source_class,waterpoint_type_group,status_group
0,6,1379,6,30.7375648,-3.36279155,6,3,5,230,1,0,0,2003,3,4,0,0,0,0,3,0
0,2,424,6,37.756870500000005,-10.73888546,3,7,16,1,0,0,0,1992,9,4,3,0,0,0,1,1
0,2,0,6,33.67956143,-8.94153629,6,6,10,0,0,0,0,2004,3,4,2,0,0,1,0,0
0,6,833,1,31.76861865,-7.80389024,6,2,15,240,1,0,1,1972,3,4,3,0,0,1,0,0
0,6,0,1,32.81812518,-4.24963352,6,3,19,0,0,0,0,1994,9,4,3,0,3,0,2,1
0,6,0,6,32.929872100000004,-3.09401565,6,4,13,0,1,0,1,2004,0,4,4,0,0,0,1,0
12000,6,1022,1,35.36082305,-9.87772473,6,1,16,1100,1,0,1,1974,3,4,4,0,0,1,0,0
0,6,2041,6,34.54177537,-9.25272395,6,6,3,15,1,0,1,1984,3,4,2,0,0,0,0,0
25,1,598,2,37.56467824,-4.18422019,6,5,6,320,1,7,1,1976,14,4,6,0,0,0,0,1
0,6,712,6,37.57108857,-3.47490334,6,5,6,870,1,0,1,1973,14,4,3,0,1,0,2,1
0,6,123,6,39.05816099,-7.63557082,6,6,14,1,1,0,1,2004,7,4,3,0,0,0,0,1
0,6,1396,6,34.68448998,-2.14720397,6,4,9,50,1,1,1,1998,3,3,0,0,3,1,0,0
0,6,0,6,33.22805329,-3.89354758,6,0,17,0,1,4,1,2004,8,4,3,0,3,0,1,0
0,6,0,6,36.43450991,-7.22681432,6,6,2,0,1,0,1,2004,8,4,3,5,1,0,1,0
1000,1,1180,2,35.05642720000001,-11.32243239,6,7,16,60,1,0,1,1998,3,4,5,0,3,0,0,0
0,6,1581,6,34.94964238,-8.82743109,6,6,3,40,1,0,0,2010,8,4,3,0,0,0,1,0
0,1,858,2,37.54724489,-3.38564369,6,5,6,1,1,8,1,1970,3,3,3,0,0,0,0,0
0,6,0,1,31.81703893,-1.25292233,6,4,4,0,1,0,1,2004,3,4,3,0,0,0,3,0
0,1,1264,2,34.01255579,-1.6118407,6,4,9,320,1,0,1,1975,3,4,0,0,0,0,0,1
0,6,0,6,33.39339952,-3.79260749,6,0,17,0,0,9,1,2004,9,2,3,0,3,1,0,0
0,6,54,6,39.29043878,-7.03200911,6,8,14,1041,1,3,0,2010,14,3,3,0,0,0,2,0
0,6,1257,6,30.96451784,-3.26799855,6,3,5,356,1,0,0,2001,8,4,0,0,0,0,1,0
5,6,1018,6,37.19067727,-3.30106145,6,5,6,40,1,5,1,1999,3,4,6,0,0,0,0,0
0,6,207,6,39.75723257,-10.77226171,6,7,12,1,1,5,1,1982,14,4,3,0,3,0,0,1
0,1,1120,1,36.80214258,-3.44148745,6,5,0,150,1,0,1,1988,3,4,3,0,0,0,2,0
0,6,0,6,30.56398928,-2.7342999,6,4,4,0,1,0,0,2004,5,4,3,0,0,0,1,0
0,6,1636,6,37.57907883,-7.08295779,6,8,11,560,1,0,1,2004,3,4,3,0,0,1,0,0
0,4,0,1,32.23094689,-4.0035059,6,3,17,0,1,2,1,2004,15,4,0,2,0,0,1,0
0,6,0,6,33.15139503,-3.70559439,6,4,17,0,1,9,1,1994,9,2,3,0,3,1,2,1
0,6,0,1,31.95080067,-3.53242708,6,3,17,0,1,4,0,2004,8,4,0,0,0,0,1,0
5,6,1289,1,37.27095538,-3.24401544,6,5,6,35,1,5,1,2007,3,4,6,0,0,1,0,0
0,6,582,1,38.11059415,-5.34550485,6,5,20,20,0,0,0,2008,0,4,3,0,2,0,1,1
6000,6,1485,6,36.83735525,-3.16051256,6,0,0,125,1,0,1,2007,3,4,4,4,1,0,0,0
0,1,1525,6,37.60065962,-3.02711558,1,0,6,1,1,9,1,2007,3,2,3,0,1,1,0,0
0,6,0,1,34.04621872,-3.17877042,6,0,17,0,1,4,0,2004,15,4,1,0,0,0,1,0
0,6,0,6,33.13701215,-9.20240838,6,1,10,0,1,0,1,2004,8,4,2,0,0,0,1,0
0,3,0,1,33.61846666,-2.57853711,6,4,13,0,1,0,1,1994,8,4,3,0,0,0,1,1
0,1,0,1,31.14370941,-1.66959251,6,4,4,0,1,6,1,2004,3,4,4,0,0,0,0,0
0,2,1616,6,34.89164672,-11.03694414,6,7,16,63,1,0,1,1995,3,4,0,0,0,0,0,0
0,6,1730,1,31.37655321,-8.25971707,6,3,15,56,1,0,0,1991,15,4,3,0,1,0,1,0
50,1,1425,1,36.67552075,-3.35777502,6,5,0,200,1,0,1,2000,3,4,6,0,1,0,0,0
500,6,642,6,37.94171347,-4.12134659,6,5,6,120,1,7,1,2011,3,4,5,0,0,1,0,0
0,1,1825,1,35.33626498,-4.28994017,6,0,8,720,1,0,1,1988,3,4,3,0,0,1,0,0
0,6,1150,6,36.93698042,-3.36510905,6,5,0,400,1,6,0,2012,3,4,0,0,1,1,0,0
0,1,84,1,39.00038742,-9.21332896,6,7,7,369,1,2,1,2004,9,4,3,0,0,0,2,1
0,1,0,2,33.88151828,-4.2907871,6,0,19,0,0,7,0,1994,0,3,6,1,1,0,1,1
0,6,0,1,32.08473944,-5.20273681,6,3,19,0,1,0,1,2004,8,4,3,0,0,0,1,0
0,6,1261,6,36.83291427,-6.09539797,6,8,11,150,1,0,1,1981,14,4,3,0,0,0,0,1
50,6,610,6,37.16818429,-10.72003573,6,7,16,1,0,3,0,2011,14,3,6,0,0,0,0,0
0,6,1740,1,37.34815128,-2.86529338,1,0,0,600,1,0,1,2010,3,4,2,0,1,1,0,0
0,6,2003,6,34.54095234,-9.25593598,6,6,3,18,1,0,1,1985,3,4,2,0,0,0,0,1
100,5,135,6,38.19370445,-6.95100691,6,8,11,800,1,0,1,1999,8,4,6,1,1,0,1,0
0,6,1600,6,35.0757513,-9.19699919,6,6,3,75,1,0,1,1994,3,4,3,0,2,1,0,1
0,6,1610,1,29.75769843,-4.63301826,6,3,5,100,1,0,1,2009,3,4,0,0,0,0,2,1
500,1,267,1,36.12282731,-8.31638229,6,6,11,20,1,8,1,2008,3,4,2,0,1,1,0,0
0,6,0,1,31.741325,-1.48219643,6,4,4,0,1,0,1,1994,15,4,3,0,1,0,1,1
0,6,0,6,31.59027044,-1.85284307,6,4,4,0,1,0,1,1994,3,4,3,0,0,0,3,1
200,1,1223,1,38.3676157,-4.8560815,6,5,20,1,1,0,1,2003,3,4,5,0,0,0,0,0
0,3,0,3,31.52667906,-1.52585267,6,4,4,0,1,0,1,1994,3,4,3,0,1,1,0,1
0,6,0,6,30.61789061,-1.26465781,6,4,4,0,1,2,1,2004,8,4,3,0,0,0,1,0
0,6,294,1,36.12757816,-8.9123794,6,6,11,400,1,2,1,1993,15,4,3,0,0,0,1,0
0,6,0,6,33.01693815,-9.02370453,6,2,10,0,1,0,0,2004,9,4,2,0,1,0,2,0
1000,6,1111,6,30.5797981,-4.58034517,1,3,5,1500,1,7,0,2007,0,4,4,1,0,0,1,1
0,6,0,6,33.09292563,-4.75263024,6,3,19,0,0,0,0,1994,0,4,3,0,0,0,1,1
0,6,1279,1,35.85574768,-4.28757089,6,0,8,480,1,5,1,2009,3,4,3,0,0,1,0,1
0,6,1667,6,31.51254629,-8.30434292,6,3,15,500,1,0,1,1967,3,2,3,0,1,1,0,0
0,4,0,6,33.27223632,-3.72271677,6,0,17,0,0,4,1,2004,8,4,3,1,0,0,1,0
0,6,0,6,32.7352019,-5.76446204,6,3,19,0,1,0,1,2004,8,4,3,0,3,0,1,0
0,1,0,6,32.9414735,-5.24804891,6,3,19,0,1,0,1,1994,7,4,3,0,0,0,0,1
200,6,1165,1,33.37558315,-2.148647,6,4,9,900,1,4,0,2003,8,4,5,0,0,0,1,0
50,6,80,6,40.12502268,-10.38372973,6,7,12,440,1,4,1,2008,14,4,6,0,1,0,0,0
250,1,1263,1,30.05394655,-4.70847201,6,3,5,370,1,7,1,1980,3,4,5,0,0,1,0,0
0,1,312,4,38.5366038,-4.97636281,6,5,20,200,1,0,0,1978,3,4,3,0,1,1,0,0
0,1,0,2,33.144214500000004,-8.62988987,6,2,10,0,1,0,1,1994,3,4,5,0,0,0,0,1
0,6,1412,6,30.54390793,-5.72956423,6,3,15,275,1,7,1,1985,9,3,3,0,0,0,1,1
0,1,1805,1,36.59877092,-3.23237682,6,5,0,150,1,0,1,1990,3,4,0,0,0,0,0,1
0,6,1309,4,37.31108749,-3.23805007,6,5,6,1,0,0,1,1980,3,4,3,0,1,0,2,1
0,1,397,6,38.7909927,-10.24234768,6,7,7,60,1,0,0,1994,9,4,3,1,4,0,0,1
0,6,0,6,36.1113136,-5.7502012,6,8,2,0,1,0,1,2004,8,4,3,0,1,0,1,0
0,6,1648,6,37.56192348,-2.99958347,6,0,6,1,1,8,1,2010,3,3,5,0,1,0,0,0
2000,6,1720,1,31.2871136,-7.69751249,6,2,15,400,1,0,0,1990,13,4,4,0,0,0,1,0
0,6,1348,6,34.62304892,-4.4498734,6,0,18,445,1,0,1,2010,0,4,3,0,0,0,1,0
0,5,172,6,38.17536661,-6.82761372,6,8,11,420,1,0,1,1993,8,4,3,0,1,0,1,0
0,4,0,6,34.22086366,-3.22378856,6,0,17,0,1,4,1,2004,8,4,3,0,1,0,1,0
50,6,254,6,36.51438676,-8.19143107,6,6,11,60,0,2,1,2010,12,4,6,0,1,0,1,0
0,6,1338,6,34.52256649,-5.64963494,6,6,18,250,1,0,0,1974,7,4,3,0,0,0,0,1
0,5,0,6,35.43762983,-6.36404278,6,0,2,0,1,0,1,2004,7,4,6,0,0,0,0,0
0,6,0,6,33.94378482,-9.42582653,6,1,10,0,1,0,1,2004,3,4,3,0,0,0,0,0
0,1,1478,1,36.61121976,-3.31383699,6,5,0,200,1,0,1,1970,14,2,3,0,0,0,2,1
0,1,1382,6,36.93810095,-3.23619819,6,5,0,124,1,0,1,2011,3,4,0,0,1,0,0,0
0,6,1789,6,31.50115625,-8.05289503,6,3,15,650,1,0,1,1987,3,4,3,0,2,1,0,1
30,1,236,6,38.74852845,-10.02087462,6,7,7,450,1,0,0,1998,9,4,6,0,3,0,2,1
0,1,0,6,34.2738366,-3.73449596,6,0,17,0,1,4,1,2004,8,4,3,0,0,0,1,0
40,6,9,6,40.24576823,-10.34234447,6,7,12,250,1,0,1,2000,14,4,6,0,0,0,0,0
0,1,1518,1,35.59708918,-4.39066971,6,0,8,720,1,0,1,2004,8,4,3,0,0,0,1,0
500,1,1138,1,30.28677547,-4.66230709,6,3,5,1,1,7,0,2008,4,4,2,1,0,0,1,1
0,6,0,6,36.57642013,-6.48929513,6,8,2,0,1,0,1,1994,14,4,6,1,0,0,0,1
2000,6,1156,6,35.06452786,-11.30731221,6,7,16,60,1,0,1,1998,3,4,5,0,0,0,0,1
0,6,1244,4,30.49723594,-3.54761305,6,3,5,250,1,0,0,1992,8,4,0,0,3,0,1,0
0,6,1143,6,37.62742392,-3.6460592,6,5,6,40,1,5,0,2003,3,4,3,0,1,1,2,1
0,6,96,6,39.01110946,-7.26134395,6,8,14,100,1,0,0,2006,15,4,3,1,3,0,1,0
0,6,1685,1,34.57997626,-9.06056683,6,6,3,56,1,6,1,1978,3,4,2,0,0,1,0,0
0,2,0,6,33.31360344,-8.90292603,6,2,10,0,1,0,1,1994,3,4,2,0,3,1,0,1
6,6,1104,1,37.45534262,-3.34967291,6,5,6,35,1,5,1,2008,3,4,6,0,0,0,0,0
0,1,1332,1,38.28562484,-4.8353776,6,5,20,1,1,0,1,1981,3,4,3,0,0,0,0,0
0,6,19,6,39.1756999,-6.93541986,6,8,1,200,1,9,0,2000,14,2,3,0,0,0,0,0
0,2,345,6,37.36827916,-11.50843874,6,7,16,1,1,0,0,1989,15,4,2,0,1,0,1,1
0,6,0,6,31.86111495,-3.0167992000000003,6,4,4,0,1,0,1,2004,8,4,5,0,0,0,1,0
0,5,1579,6,35.44749547,-3.72731726,6,0,8,1,1,0,1,2012,14,4,3,0,0,0,0,1
20,6,52,1,38.95128671,-5.47999808,6,5,20,50,1,0,0,2008,14,4,6,0,0,0,0,1
50,6,991,1,35.83461381,-10.29785855,6,1,16,290,1,4,0,1998,9,4,6,0,0,0,2,1
20000,6,1543,1,36.69627557,-3.33189222,6,5,0,150,1,0,1,1995,3,4,5,0,1,0,0,0
0,1,1507,1,36.6405767,-3.31516583,6,5,0,150,1,0,1,2002,3,4,3,0,1,0,0,1
500,6,1412,6,34.66712981,-8.83213117,6,6,3,58,1,6,1,1987,3,4,5,0,2,1,0,1
0,6,0,6,31.62859126,-1.14565299,6,4,4,0,1,4,0,2004,3,4,6,0,0,0,0,0
0,6,0,6,30.79922282,-2.85294464,6,4,4,0,1,0,0,2004,3,4,3,0,1,0,2,0
500,6,1413,1,34.48685835,-8.85209213,6,6,3,75,1,6,1,1978,3,4,5,0,0,1,0,0
0,6,0,1,33.43604043,-2.80779326,6,4,13,0,1,0,1,2004,0,4,3,0,0,0,1,0
0,6,0,6,32.87169421,-8.81981616,6,2,10,0,0,0,0,1994,8,4,2,0,3,0,1,1
0,6,773,1,30.55681491,-7.05218582,6,3,15,1,0,0,1,1985,6,4,3,3,4,1,0,1
0,6,1225,6,32.96573445,-2.5042939,6,4,13,200,0,0,1,1986,15,4,3,0,1,0,1,1
0,6,0,1,31.15988384,-1.76647236,6,4,4,0,1,0,1,2004,3,4,4,0,0,0,0,0
0,6,1569,6,35.52623719,-4.47955385,6,0,8,360,1,0,1,2008,3,4,3,0,2,0,0,1
1000,6,1003,1,35.26289764,-10.52269712,6,7,16,0,1,0,1,2011,3,4,5,0,0,1,0,0
0,1,0,1,31.60675002,-1.49712887,6,4,4,0,1,0,1,2004,15,4,3,0,0,0,1,0
20,1,1035,1,36.66071139,-3.59746404,6,5,0,150,1,0,1,2000,3,4,6,0,0,0,0,0
20,6,1293,6,34.84258435,-5.73995098,6,0,18,100,0,0,0,2002,14,4,6,0,0,0,0,1
0,6,26,6,39.14490498,-7.296845200000001,6,6,14,240,1,0,0,2006,15,4,3,0,0,0,1,1
0,6,1592,6,35.38533955,-4.57172404,6,0,8,523,1,0,0,2002,3,4,3,3,1,0,0,0
0,1,1128,6,31.16516868,-6.08474365,4,3,15,1010,1,0,1,2010,8,4,2,1,0,0,1,1
30,1,961,1,36.82405137,-3.49031861,6,5,0,150,1,0,1,1980,3,4,6,0,1,0,0,0
200,6,998,1,35.89384663,-10.2755569,6,1,16,200,1,4,0,2001,15,4,5,0,1,0,1,0
0,6,765,1,30.58559293,-7.286690099999999,6,3,15,1,0,0,0,1994,9,4,3,0,1,0,2,1
0,6,1312,6,37.98986323,-4.25747683,6,5,6,300,1,2,1,1975,3,4,3,0,0,0,0,1
0,4,0,1,32.41086804,-3.44736855,6,3,17,0,1,2,1,2004,9,4,0,2,0,0,2,0
0,1,230,1,38.6141313,-5.28185373,6,5,20,300,1,0,0,1985,9,4,3,1,1,0,2,1
0,1,1207,4,36.90744425,-3.36867315,6,5,0,150,1,0,1,1964,3,4,0,0,3,1,0,0
200,1,1483,2,37.90038958,-4.38747124,6,5,6,120,1,7,1,1976,3,4,5,0,1,0,0,1
5000,6,1393,6,34.47702564,-4.63477375,6,0,18,445,1,0,1,1993,9,4,4,1,0,0,1,0
1500,1,1548,2,37.89427282,-4.36957046,6,5,6,100,1,7,1,1978,3,4,4,0,1,0,0,0
0,6,971,1,35.42441152,-10.58435861,6,7,16,0,1,0,1,2009,3,4,3,0,1,1,0,0
0,6,0,6,31.56263025,-1.86084088,6,4,4,0,1,0,1,1994,3,4,3,0,0,0,3,1
0,6,0,6,32.44071484,-3.69207604,6,3,17,0,1,2,1,2004,9,0,0,3,4,0,2,0
0,1,1078,6,37.66761172,-3.18272368,6,5,6,1,1,8,1,1975,3,3,5,0,0,0,0,1
0,6,305,6,35.86143246,-8.76563891,6,6,11,150,1,2,1,1997,9,4,3,0,1,0,2,1
0,6,1326,6,37.6716907,-3.71002362,6,5,6,130,1,6,0,1972,3,4,3,0,1,0,2,1
0,6,0,6,33.89040373,-4.12575538,6,0,19,0,1,7,1,1994,3,4,0,0,1,1,0,1
0,1,977,1,36.80740465,-3.51593515,6,5,0,300,1,0,1,1970,3,4,0,0,0,0,0,1
6,6,1237,1,37.49208165,-3.33764834,6,5,6,1,1,5,1,2008,3,4,6,0,0,0,0,1
0,6,1191,6,36.85627315,-3.35396412,6,5,0,230,1,7,1,2005,3,3,0,0,0,0,0,0
0,1,861,1,37.39092504,-3.33830532,6,5,6,50,1,0,1,1975,3,4,0,0,1,0,0,0
0,6,1803,1,31.74211055,-8.42983433,6,2,15,359,1,0,0,2009,4,4,3,0,1,0,1,0
0,6,1246,6,37.02656958,-3.21218717,6,5,6,1,1,5,1,2007,3,4,5,0,0,0,0,0
0,5,0,6,32.70457743,-3.50010137,6,4,17,0,1,2,1,1994,3,0,0,3,4,1,2,1
0,6,0,6,32.29097817,-3.33746919,6,3,17,0,1,4,1,2004,8,4,0,0,0,0,1,0
0,1,0,6,36.27853623,-6.74294692,6,6,2,0,1,0,1,2004,9,4,3,0,3,0,3,0
0,6,1282,6,34.98869481,-10.93877542,6,1,16,650,1,5,1,2011,3,4,0,0,0,0,0,0
0,6,87,6,40.10997131,-10.4490169,6,7,12,300,1,2,1,1985,9,4,0,0,1,0,2,1
0,6,-14,6,39.25873559,-8.49680552,6,7,7,30,0,2,1,2008,8,3,3,1,1,0,1,0
30,6,2066,6,35.56493432,-2.05311934,6,0,0,1,1,0,1,1996,3,4,6,0,1,0,0,0
1500,6,1707,1,34.88059596,-8.95894559,6,6,3,40,1,0,0,2009,3,4,4,0,0,0,0,0
0,6,1000,1,35.88965279,-10.27603519,6,1,16,360,1,4,0,1997,9,4,1,0,0,0,2,1
0,6,0,6,33.81684172,-3.43454859,6,0,17,0,1,4,0,2004,8,4,1,0,0,0,1,0
0,6,0,6,33.06827671,-9.30854825,6,1,10,0,1,0,0,2004,8,4,2,0,1,0,1,0
0,6,1401,6,35.05583201,-10.86808173,6,1,16,60,1,0,1,2012,3,4,0,0,0,0,0,0
0,6,1009,6,37.10671857,-3.300345,6,5,6,1,1,5,1,2005,3,4,5,0,0,0,0,0
30,6,74,6,39.32768021,-7.04345469,6,8,14,1,1,0,0,2010,14,4,6,0,0,0,0,0
500,6,300,6,36.9997602,-7.58566737,6,6,11,50,1,4,1,2011,3,4,2,0,0,1,0,0
50,6,1014,1,35.45126479,-10.63538243,6,7,16,0,1,0,1,2009,9,4,6,0,0,1,0,0
20,6,1564,6,35.55555836,-4.35193779,6,0,8,961,1,0,1,2012,14,4,6,0,0,1,0,0
20,6,103,6,38.89325289,-5.48155176,6,5,20,80,1,0,0,1970,14,4,6,0,1,0,0,1
0,6,0,6,33.5743558,-4.89918653,6,0,19,0,1,0,1,1994,0,4,3,0,2,0,1,1
0,1,1635,1,36.66581343,-3.30597225,6,5,0,300,1,0,1,2000,3,4,3,0,1,0,0,0
0,6,1579,6,37.06496839,-3.00771056,6,0,6,1,1,5,1,2011,3,4,5,0,0,0,0,0
0,1,209,1,38.72531423,-5.16712323,6,5,20,300,1,0,0,1983,4,4,3,0,1,0,1,0
0,6,-18,1,38.85170744,-5.78436643,6,5,20,50,1,0,0,1994,9,4,3,1,1,0,1,1
0,6,52,6,39.27533,-7.03079095,6,8,14,488,1,3,0,2009,14,3,3,0,0,0,0,0
500,6,1500,1,34.72817067,-8.83972193,6,6,3,42,1,6,1,1978,3,4,5,0,0,1,0,0
500,6,1383,6,34.46164352,-4.78548174,6,0,18,369,1,0,1,1986,8,4,2,0,0,0,1,0
0,4,0,6,32.72904054,-3.37660169,6,4,17,0,1,4,1,1994,0,4,3,0,0,0,1,1
0,6,1465,6,34.65357283,-4.84088109,6,0,18,98,1,4,1,2003,8,4,3,0,0,0,1,0
50,6,125,6,40.04000989,-10.49310195,6,7,12,250,1,0,1,2006,14,4,6,0,0,0,0,1
0,6,1398,6,30.63599935,-3.81519306,6,3,5,210,1,0,0,2003,3,4,0,0,1,0,0,0
20,6,1285,6,34.82722804,-5.74134187,6,0,18,1500,1,1,0,2002,14,4,6,0,1,0,0,0
0,3,1382,3,34.40388125,-1.77708409,6,4,9,120,1,4,1,1998,8,4,3,0,1,0,1,1
0,6,0,6,33.28291194,-3.86479349,6,0,17,0,1,4,1,2004,8,4,3,0,3,0,1,0
0,1,1550,6,36.77098461,-3.33480007,6,5,0,350,1,6,1,1989,3,4,0,0,0,0,0,0
500,1,280,1,36.12464962,-8.31527234,6,6,11,40,1,8,1,2005,3,4,2,0,1,1,0,1
0,1,987,4,37.57096176,-7.04122919,6,8,11,1,1,0,1,1974,3,4,3,0,0,1,0,0
50,6,-8,6,40.00758306,-10.20665016,6,7,12,100,1,0,1,2012,14,4,6,0,0,0,0,0
0,2,0,6,33.91587084,-9.65308383,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,1064,1,30.44370642,-5.04555826,6,3,5,560,1,0,1,2011,9,4,0,0,2,0,2,1
0,6,1612,6,34.65047397,-1.85857488,6,4,9,560,1,1,1,2008,3,4,0,0,3,1,0,0
0,5,1359,6,36.6210181,-5.48751329,6,8,8,1,1,0,1,2011,9,4,1,3,2,0,2,1
1000,6,1604,6,38.35299623,-4.721178,6,5,20,1,1,0,1,1989,3,4,5,0,0,0,0,0
500,6,1382,1,34.53697265,-8.86521615,6,6,3,75,1,6,1,2008,3,4,5,0,0,1,0,0
0,3,0,1,33.04547349,-2.51691629,6,4,13,0,1,0,1,1994,9,4,3,0,0,0,2,1
5000,6,1730,1,34.52505494,-9.14152683,6,6,3,48,1,6,1,2009,3,4,4,0,0,1,0,0
0,6,0,3,33.38218995,-3.0071359,6,4,13,0,1,0,1,1994,9,4,3,0,2,0,2,1
0,6,0,6,33.93455979,-9.44578475,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,0,6,33.00496224,-4.16961134,6,0,19,0,0,0,0,1994,9,4,3,0,0,0,2,1
0,1,435,4,38.07301723,-4.61926392,6,5,20,300,1,0,0,1975,6,4,3,0,0,1,2,1
250,1,1685,2,30.04448308,-4.53099715,6,3,5,250,1,7,0,1992,15,4,5,0,0,0,1,1
0,6,0,6,30.55361771,-2.79546908,6,4,4,0,1,0,0,2004,3,4,3,0,0,0,2,0
0,6,0,6,32.52121881,-4.3405578,1,3,19,0,1,0,1,1994,3,4,3,0,3,1,0,1
0,1,0,6,36.366786100000006,-6.71432888,6,8,2,0,1,0,1,2004,14,4,5,0,0,0,0,0
0,6,-2,1,38.65675585,-6.81029231,6,8,14,200,1,9,1,2010,7,2,3,0,0,1,0,1
2000,6,1596,6,29.844525800000003,-4.42400664,6,3,5,490,1,7,0,1991,3,4,4,0,2,0,3,1
0,1,1158,1,31.16705081,-6.32076156,6,2,15,150,0,7,1,1972,3,3,3,0,0,0,0,1
10,6,439,6,37.13660747,-6.78583594,6,8,11,150,1,0,1,1998,14,4,6,0,0,0,0,0
12000,6,1271,1,34.76234452,-8.70428393,6,6,3,35,1,0,0,1980,3,4,4,0,0,1,0,0
20,6,1459,6,34.69954821,-4.74485396,6,0,18,58,1,4,1,2004,0,4,6,0,0,0,1,0
0,6,1397,4,30.72337677,-3.61472375,6,3,5,550,1,0,1,1988,9,4,0,0,1,0,2,1
0,5,0,6,37.38052284,-5.44682158,6,8,20,1,1,0,0,2010,9,4,3,3,4,0,2,1
100,6,1003,1,35.89641606,-10.06935878,6,1,16,500,1,4,0,1995,15,4,5,0,1,0,1,0
0,3,0,1,31.49908728,-1.49965932,6,4,4,0,1,0,1,1994,15,4,3,0,3,0,1,1
0,1,260,6,38.50491253,-10.16551001,6,7,7,247,1,0,0,1979,9,4,3,3,2,0,0,1
0,6,1081,6,31.04210321,-5.10638646,6,3,5,600,1,0,1,2012,9,4,0,0,0,0,2,1
0,1,0,2,33.0155735,-3.88871959,6,0,17,0,1,0,1,1994,9,4,3,0,1,1,0,1
0,1,0,2,33.14290805,-8.63559971,6,2,10,0,1,0,1,1994,3,4,5,0,0,0,0,1
0,1,1062,1,38.33399931,-4.440803599999999,6,5,20,1,1,0,1,2005,3,4,3,0,0,0,0,1
0,6,0,6,31.80482231,-1.43916157,6,4,4,0,1,0,1,2004,3,4,3,0,0,0,3,0
50,1,1421,1,36.67638556,-3.35693423,6,5,0,200,1,0,1,2000,3,4,6,0,1,0,0,0
0,6,1167,6,33.788310100000004,-1.40989607,6,4,9,500,1,2,0,2009,9,4,0,0,0,0,3,1
0,6,0,6,33.04983736,-9.26000952,6,1,10,0,1,0,0,2004,8,4,2,0,0,0,1,0
200,6,631,6,37.91866966,-4.51527457,6,5,6,100,1,7,1,2005,3,4,5,0,1,0,0,0
0,1,0,1,30.71698518,-1.30009916,6,4,4,0,1,4,1,1994,3,4,3,0,2,0,2,1
0,6,269,6,36.28682426,-8.19999026,6,6,11,700,1,2,1,2005,8,4,3,0,1,0,1,0
0,2,0,1,30.55670331,-2.49923141,6,4,4,0,1,0,0,1994,3,4,3,0,2,0,0,1
0,6,2154,6,34.55643743,-9.32744159,6,1,3,40,1,0,0,2000,3,4,3,0,0,0,0,1
500,1,1779,1,31.52245087,-8.19823088,6,3,15,100,1,0,1,1972,3,4,2,0,0,1,0,0
0,6,272,6,36.26175442,-8.19053289,6,6,11,750,1,2,1,2010,12,4,3,0,1,0,1,0
20,6,1185,6,36.92558811,-6.10197025,6,8,11,70,1,0,1,2007,3,4,6,0,0,0,0,0
0,6,0,6,32.83778832,-4.88346872,6,3,19,0,0,0,1,1994,9,4,3,0,2,0,0,1
0,1,1543,2,34.84857612,-11.07313992,6,1,16,120,1,4,1,2010,3,4,3,0,0,0,0,0
0,6,1625,6,36.57994963,-2.49622626,6,0,0,250,1,0,1,2007,3,4,2,0,1,0,0,1
100,6,1558,1,35.29186893,-9.3845323,6,6,3,50,1,0,1,2007,3,4,6,0,2,0,0,1
300,6,807,6,37.70231593,-3.78552442,6,5,6,100,1,0,0,1993,3,4,5,0,1,0,0,1
0,6,0,6,32.43216274,-4.79801772,6,3,19,0,1,0,1,2004,0,4,3,0,0,0,1,0
0,6,141,6,38.20446267,-6.870355,6,8,11,240,1,0,1,2000,9,4,3,1,1,0,2,1
6,6,1305,1,37.47492623,-3.33334614,6,5,6,40,1,5,1,2008,3,4,6,0,0,0,0,0
0,6,1271,6,36.88970985,-3.34246694,6,5,0,120,1,0,1,2002,3,4,0,0,1,1,0,1
0,6,375,6,37.73432777,-7.01771659,6,8,11,150,1,0,1,2004,3,4,3,0,0,1,0,0
0,6,0,1,31.38012999,-2.72443108,6,3,4,0,1,0,1,2004,8,4,3,0,0,0,1,0
0,3,0,3,30.6644845,-2.44647772,6,4,4,0,1,0,0,2004,3,4,3,0,0,0,2,0
0,6,192,6,38.55841752,-11.22445737,6,7,12,86,1,0,1,2008,8,4,3,1,3,0,1,1
0,1,1739,1,37.52800675,-3.25395164,6,5,6,60,1,0,1,1972,3,4,3,0,0,0,0,0
0,6,0,6,32.74999596,-3.53905072,6,4,17,0,1,0,1,2004,3,4,6,0,0,1,2,0
1000,6,1100,6,30.31540551,-5.68331109,6,3,15,70,1,0,1,1984,9,4,2,0,0,0,1,0
0,4,0,6,33.27583594,-3.72194458,6,0,17,0,1,4,1,2004,8,4,3,0,1,0,1,0
0,1,1247,1,37.42431939,-3.31924219,6,5,6,80,1,0,1,1974,3,4,0,0,0,0,0,0
0,6,249,1,37.01345394,-7.72141163,6,6,11,250,1,2,1,2007,8,4,3,0,1,0,1,1
0,6,0,6,32.92758378,-5.90015347,6,3,19,0,1,0,1,2004,8,4,3,0,0,0,1,0
0,6,1397,6,34.81531919,-4.09148365,6,0,18,225,1,0,1,1997,9,4,3,0,0,0,2,1
